lat_bin,lon_bin,safety_score,total_businesses,lat,lon,bank_atm,restaurant_takeout,coffee_shop,convenience_store,24_7_pharmacy,gas_station,grocery_store,gym_late
27,38,8,3,43.717500000000065,-79.44750000000018,0,2,0,1,0,0,0,0
18,69,8,3,43.67250000000004,-79.29250000000032,0,2,0,1,0,0,0,0
19,34,5,2,43.677500000000045,-79.46750000000016,0,0,1,1,0,0,0,0
30,43,9,3,43.73250000000007,-79.4225000000002,0,2,1,0,0,0,0,0
31,8,8,3,43.737500000000075,-79.59750000000004,0,1,1,1,0,0,0,0
42,54,5,2,43.7925000000001,-79.36750000000025,0,0,1,1,0,0,0,0
40,93,5,2,43.7825000000001,-79.17250000000043,0,1,0,1,0,0,0,0
19,70,3,1,43.677500000000045,-79.28750000000032,0,0,1,0,0,0,0,0
20,35,5,2,43.68250000000005,-79.46250000000016,0,0,1,1,0,0,0,0
12,31,5,2,43.64250000000003,-79.48250000000014,0,0,1,1,0,0,0,0
31,44,11,4,43.737500000000075,-79.4175000000002,0,2,1,1,0,0,0,0
32,9,5,2,43.74250000000008,-79.59250000000004,0,1,0,1,0,0,0,0
4,27,9,3,43.602500000000006,-79.50250000000013,0,2,1,0,0,0,0,0
23,40,6,2,43.697500000000055,-79.43750000000018,0,1,1,0,0,0,0,0
35,14,8,3,43.757500000000086,-79.56750000000007,0,2,0,1,0,0,0,0
41,94,8,3,43.7875000000001,-79.16750000000043,0,1,1,1,0,0,0,0
34,55,5,2,43.75250000000008,-79.36250000000025,0,0,1,1,0,0,0,0
44,99,8,3,43.80250000000011,-79.14250000000045,0,1,1,1,0,0,0,0
45,64,6,2,43.80750000000011,-79.3175000000003,0,1,1,0,0,0,0,0
28,11,3,1,43.72250000000007,-79.58250000000005,0,1,0,0,0,0,0,0
15,41,0,0,43.657500000000034,-79.43250000000019,0,0,0,0,0,0,0,0
26,50,29,8,43.71250000000006,-79.38750000000023,1,3,1,1,0,1,0,1
27,15,5,2,43.717500000000065,-79.56250000000007,0,1,0,1,0,0,0,0
46,65,2,1,43.812500000000114,-79.3125000000003,0,0,0,1,0,0,0,0
18,46,34,9,43.67250000000004,-79.40750000000021,2,4,1,1,0,1,0,0
38,61,6,2,43.77250000000009,-79.33250000000028,0,2,0,0,0,0,0,0
30,20,2,1,43.73250000000007,-79.5375000000001,0,0,0,1,0,0,0,0
49,70,5,2,43.82750000000012,-79.28750000000032,0,0,1,1,0,0,0,0
48,74,3,1,43.82250000000012,-79.26750000000034,0,1,0,0,0,0,0,0
19,47,36,9,43.677500000000045,-79.40250000000022,2,2,1,1,0,1,1,1
39,25,9,3,43.777500000000096,-79.51250000000012,0,2,1,0,0,0,0,0
11,43,2,1,43.637500000000024,-79.4225000000002,0,0,0,1,0,0,0,0
30,56,6,2,43.73250000000007,-79.35750000000026,0,1,1,0,0,0,0,0
23,17,25,7,43.697500000000055,-79.55250000000008,0,3,0,1,0,2,1,0
41,71,0,0,43.7875000000001,-79.28250000000033,0,0,0,0,0,0,0,0
25,63,2,1,43.70750000000006,-79.32250000000029,0,0,0,1,0,0,0,0
44,76,6,2,43.80250000000011,-79.25750000000035,0,2,0,0,0,0,0,0
24,18,6,2,43.70250000000006,-79.54750000000008,0,1,1,0,0,0,0,0
37,37,8,3,43.76750000000009,-79.45250000000017,0,1,1,1,0,0,0,0
16,14,15,4,43.66250000000004,-79.56750000000007,0,1,0,1,0,2,0,0
22,57,5,2,43.69250000000005,-79.35250000000026,0,1,0,1,0,0,0,0
14,53,70,21,43.65250000000003,-79.37250000000024,2,6,6,3,0,0,2,2
34,68,26,7,43.75250000000008,-79.29750000000031,1,2,1,1,0,1,1,0
26,27,11,4,43.71250000000006,-79.50250000000013,0,2,1,1,0,0,0,0
37,73,21,6,43.76750000000009,-79.27250000000033,0,2,1,1,0,2,0,0
38,38,37,11,43.77250000000009,-79.44750000000018,2,4,3,2,0,0,0,0
15,54,58,17,43.657500000000034,-79.36750000000025,2,8,4,1,0,0,1,1
47,86,5,2,43.817500000000116,-79.2075000000004,0,1,0,1,0,0,0,0
26,63,8,3,43.71250000000006,-79.32250000000029,0,2,0,1,0,0,0,0
27,28,0,0,43.717500000000065,-79.49750000000013,0,0,0,0,0,0,0,0
18,59,6,2,43.67250000000004,-79.34250000000027,0,1,1,0,0,0,0,0
19,24,25,6,43.677500000000045,-79.51750000000011,1,1,0,1,0,2,1,0
11,20,10,3,43.637500000000024,-79.5375000000001,0,1,0,1,0,1,0,0
29,74,27,7,43.72750000000007,-79.26750000000034,1,2,1,1,0,2,0,0
48,87,2,1,43.82250000000012,-79.2025000000004,0,0,0,1,0,0,0,0
21,70,9,3,43.68750000000005,-79.28750000000032,0,2,1,0,0,0,0,0
40,83,6,2,43.7825000000001,-79.22250000000038,0,2,0,0,0,0,0,0
41,48,2,1,43.7875000000001,-79.39750000000022,0,0,0,1,0,0,0,0
20,25,17,5,43.68250000000005,-79.51250000000012,0,1,1,1,0,1,1,0
12,21,23,6,43.64250000000003,-79.5325000000001,1,2,0,1,0,1,1,0
4,17,8,3,43.602500000000006,-79.55250000000008,0,2,0,1,0,0,0,0
22,34,5,2,43.69250000000005,-79.46750000000016,0,1,0,1,0,0,0,0
41,84,6,2,43.7875000000001,-79.21750000000038,0,1,1,0,0,0,0,0
33,80,17,5,43.74750000000008,-79.23750000000037,0,1,1,1,0,1,1,0
25,76,17,5,43.70750000000006,-79.25750000000035,0,1,1,1,0,1,1,0
44,89,8,3,43.80250000000011,-79.19250000000041,0,2,0,1,0,0,0,0
45,54,6,2,43.80750000000011,-79.36750000000025,0,1,1,0,0,0,0,0
37,50,30,9,43.76750000000009,-79.38750000000023,1,4,2,1,0,0,1,0
43,93,3,1,43.797500000000106,-79.17250000000043,0,1,0,0,0,0,0,0
22,70,8,3,43.69250000000005,-79.28750000000032,0,2,0,1,0,0,0,0
15,31,3,1,43.657500000000034,-79.48250000000014,0,0,1,0,0,0,0,0
7,27,2,1,43.617500000000014,-79.50250000000013,0,0,0,1,0,0,0,0
26,40,2,1,43.71250000000006,-79.43750000000018,0,0,0,1,0,0,0,0
18,36,11,4,43.67250000000004,-79.45750000000017,0,2,1,1,0,0,0,0
30,10,2,1,43.73250000000007,-79.58750000000005,0,0,0,1,0,0,0,0
36,90,6,2,43.76250000000009,-79.18750000000041,0,1,1,0,0,0,0,0
8,28,6,2,43.62250000000002,-79.49750000000013,0,2,0,0,0,0,0,0
40,60,6,2,43.7825000000001,-79.33750000000028,0,2,0,0,0,0,0,0
19,37,3,1,43.677500000000045,-79.45250000000017,0,1,0,0,0,0,0,0
11,33,3,1,43.637500000000024,-79.47250000000015,0,0,1,0,0,0,0,0
31,11,8,3,43.737500000000075,-79.58250000000005,0,1,1,1,0,0,0,0
23,7,3,1,43.697500000000055,-79.60250000000003,0,1,0,0,0,0,0,0
40,96,11,4,43.7825000000001,-79.15750000000044,0,2,1,1,0,0,0,0
41,61,0,0,43.7875000000001,-79.33250000000028,0,0,0,0,0,0,0,0
25,53,8,3,43.70750000000006,-79.37250000000024,0,2,0,1,0,0,0,0
39,100,0,0,43.777500000000096,-79.13750000000046,0,0,0,0,0,0,0,0
44,66,5,2,43.80250000000011,-79.3075000000003,0,1,0,1,0,0,0,0
37,27,8,3,43.76750000000009,-79.50250000000013,0,2,0,1,0,0,0,0
22,47,33,9,43.69250000000005,-79.40250000000022,1,2,2,1,0,1,1,1
14,43,6,2,43.65250000000003,-79.4225000000002,0,1,1,0,0,0,0,0
26,17,2,1,43.71250000000006,-79.55250000000008,0,0,0,1,0,0,0,0
18,13,22,6,43.67250000000004,-79.57250000000006,1,2,1,1,0,1,0,0
38,28,5,2,43.77250000000009,-79.49750000000013,0,1,0,1,0,0,0,0
36,67,6,2,43.76250000000009,-79.30250000000031,0,1,1,0,0,0,0,0
15,44,3,1,43.657500000000034,-79.4175000000002,0,0,1,0,0,0,0,0
27,18,5,2,43.717500000000065,-79.54750000000008,0,1,0,1,0,0,0,0
18,49,43,12,43.67250000000004,-79.39250000000023,2,4,2,2,0,1,0,1
19,14,25,7,43.677500000000045,-79.56750000000007,0,2,1,1,0,2,1,0
30,23,2,1,43.73250000000007,-79.52250000000011,0,0,0,1,0,0,0,0
29,64,8,3,43.72750000000007,-79.3175000000003,0,1,1,1,0,0,0,0
21,60,6,2,43.68750000000005,-79.33750000000028,0,2,0,0,0,0,0,0
40,73,9,3,43.7825000000001,-79.27250000000033,0,2,1,0,0,0,0,0
41,38,3,1,43.7875000000001,-79.44750000000018,0,1,0,0,0,0,0,0
12,11,22,6,43.64250000000003,-79.58250000000005,0,2,0,1,0,2,1,0
25,30,8,3,43.70750000000006,-79.48750000000014,0,1,1,1,0,0,0,0
22,24,25,7,43.69250000000005,-79.51750000000011,0,2,1,1,0,2,1,0
14,20,27,7,43.65250000000003,-79.5375000000001,1,3,0,1,0,2,0,0
34,35,9,3,43.75250000000008,-79.46250000000016,0,2,1,0,0,0,0,0
25,66,0,0,43.70750000000006,-79.3075000000003,0,0,0,0,0,0,0,0
32,74,25,6,43.74250000000008,-79.26750000000034,1,1,0,1,0,2,1,0
37,40,39,11,43.76750000000009,-79.43750000000018,1,3,3,1,0,1,1,1
43,83,9,3,43.797500000000106,-79.22250000000038,0,2,1,0,0,0,0,0
35,79,29,8,43.757500000000086,-79.24250000000036,1,3,1,1,0,1,1,0
14,56,5,2,43.65250000000003,-79.35750000000026,0,0,1,1,0,0,0,0
15,21,17,5,43.657500000000034,-79.5325000000001,0,2,0,1,0,1,1,0
7,17,5,2,43.617500000000014,-79.55250000000008,0,0,1,1,0,0,0,0
26,30,3,1,43.71250000000006,-79.48750000000014,0,0,1,0,0,0,0,0
17,67,5,2,43.66750000000004,-79.30250000000031,0,0,1,1,0,0,0,0
36,80,28,8,43.76250000000009,-79.23750000000037,0,3,1,1,0,2,1,0
28,76,25,7,43.72250000000007,-79.25750000000035,1,3,1,1,0,1,0,0
29,41,3,1,43.72750000000007,-79.43250000000019,0,0,1,0,0,0,0,0
8,18,25,6,43.62250000000002,-79.54750000000008,1,1,0,1,0,2,1,0
21,37,8,3,43.68750000000005,-79.45250000000017,0,2,0,1,0,0,0,0
40,50,9,3,43.7825000000001,-79.38750000000023,0,2,1,0,0,0,0,0
11,23,30,8,43.637500000000024,-79.52250000000011,1,3,1,1,0,2,0,0
10,27,34,9,43.63250000000002,-79.50250000000013,1,3,1,1,0,2,1,0
42,96,3,1,43.7925000000001,-79.15750000000044,0,0,1,0,0,0,0,0
21,73,6,2,43.68750000000005,-79.27250000000033,0,2,0,0,0,0,0,0
41,51,3,1,43.7875000000001,-79.38250000000023,0,0,1,0,0,0,0,0
33,47,29,9,43.74750000000008,-79.40250000000022,1,4,1,2,0,0,0,1
34,12,0,0,43.75250000000008,-79.57750000000006,0,0,0,0,0,0,0,0
25,43,11,4,43.70750000000006,-79.4225000000002,0,2,1,1,0,0,0,0
39,90,5,2,43.777500000000096,-79.18750000000041,0,0,1,1,0,0,0,0
44,56,9,3,43.80250000000011,-79.35750000000026,0,2,1,0,0,0,0,0
31,86,25,7,43.737500000000075,-79.2075000000004,1,3,1,1,0,1,0,0
37,17,9,3,43.76750000000009,-79.55250000000008,0,2,1,0,0,0,0,0
3,24,5,2,43.597500000000004,-79.51750000000011,0,0,1,1,0,0,0,0
43,60,6,2,43.797500000000106,-79.33750000000028,0,1,1,0,0,0,0,0
22,37,8,3,43.69250000000005,-79.45250000000017,0,2,0,1,0,0,0,0
14,33,3,1,43.65250000000003,-79.47250000000015,0,0,1,0,0,0,0,0
32,87,27,7,43.74250000000008,-79.2025000000004,1,3,0,1,0,2,0,0
38,18,2,1,43.77250000000009,-79.54750000000008,0,0,0,1,0,0,0,0
43,96,0,0,43.797500000000106,-79.15750000000044,0,0,0,0,0,0,0,0
17,44,0,0,43.66750000000004,-79.4175000000002,0,0,0,0,0,0,0,0
35,92,8,3,43.757500000000086,-79.17750000000042,0,1,1,1,0,0,0,0
36,57,0,0,43.76250000000009,-79.35250000000026,0,0,0,0,0,0,0,0
7,30,6,2,43.617500000000014,-79.48750000000014,0,1,1,0,0,0,0,0
47,66,5,2,43.817500000000116,-79.3075000000003,0,0,1,1,0,0,0,0
27,8,3,1,43.717500000000065,-79.59750000000004,0,1,0,0,0,0,0,0
21,50,27,8,43.68750000000005,-79.38750000000023,1,3,2,1,0,0,1,0
40,63,5,2,43.7825000000001,-79.32250000000029,0,1,0,1,0,0,0,0
33,24,11,4,43.74750000000008,-79.51750000000011,0,2,1,1,0,0,0,0
25,20,9,3,43.70750000000006,-79.5375000000001,0,2,1,0,0,0,0,0
10,40,9,3,43.63250000000002,-79.43750000000018,0,2,1,0,0,0,0,0
22,14,10,3,43.69250000000005,-79.56750000000007,0,1,0,1,0,1,0,0
34,25,11,4,43.75250000000008,-79.51250000000012,0,2,1,1,0,0,0,0
13,51,91,26,43.64750000000003,-79.38250000000023,4,11,6,2,0,0,1,2
32,64,3,1,43.74250000000008,-79.3175000000003,0,1,0,0,0,0,0,0
43,73,8,3,43.797500000000106,-79.27250000000033,0,1,1,1,0,0,0,0
16,56,5,2,43.66250000000004,-79.35750000000026,0,1,0,1,0,0,0,0
35,69,22,6,43.757500000000086,-79.29250000000032,1,2,1,1,0,1,0,0
36,34,6,2,43.76250000000009,-79.46750000000016,0,1,1,0,0,0,0,0
15,11,16,5,43.657500000000034,-79.58250000000005,0,3,0,1,0,1,0,0
26,20,8,3,43.71250000000006,-79.5375000000001,0,2,0,1,0,0,0,0
18,16,14,4,43.67250000000004,-79.55750000000008,0,1,0,1,0,1,1,0
17,57,11,4,43.66750000000004,-79.35250000000026,0,2,1,1,0,0,0,0
36,70,16,4,43.76250000000009,-79.28750000000032,1,1,0,1,0,1,0,0
28,66,9,3,43.72250000000007,-79.3075000000003,0,2,1,0,0,0,0,0
29,31,11,4,43.72750000000007,-79.48250000000014,0,2,1,1,0,0,0,0
21,27,25,7,43.68750000000005,-79.50250000000013,0,2,1,1,0,2,1,0
40,40,3,1,43.7825000000001,-79.43750000000018,0,0,1,0,0,0,0,0
33,1,11,4,43.74750000000008,-79.63250000000001,0,2,1,1,0,0,0,0
10,17,34,9,43.63250000000002,-79.55250000000008,1,3,1,1,0,2,1,0
42,86,6,2,43.7925000000001,-79.2075000000004,0,1,1,0,0,0,0,0
33,37,8,3,43.74750000000008,-79.45250000000017,0,1,1,1,0,0,0,0
25,33,3,1,43.70750000000006,-79.47250000000015,0,0,1,0,0,0,0,0
20,67,11,4,43.68250000000005,-79.30250000000031,0,2,1,1,0,0,0,0
31,76,22,6,43.737500000000075,-79.25750000000035,1,3,0,1,0,1,0,0
32,41,30,9,43.74250000000008,-79.43250000000019,1,2,2,2,0,0,1,1
23,72,8,3,43.697500000000055,-79.27750000000033,0,2,0,1,0,0,0,0
43,50,2,1,43.797500000000106,-79.38750000000023,0,0,0,1,0,0,0,0
22,27,25,7,43.69250000000005,-79.50250000000013,0,2,1,1,0,2,1,0
35,46,31,8,43.757500000000086,-79.40750000000021,2,2,1,1,0,0,1,1
14,23,13,4,43.65250000000003,-79.52250000000011,0,2,0,1,0,1,0,0
32,77,27,7,43.74250000000008,-79.25250000000035,1,2,1,1,0,2,0,0
24,73,25,6,43.70250000000006,-79.27250000000033,1,1,0,1,0,2,1,0
17,34,6,2,43.66750000000004,-79.46750000000016,0,1,1,0,0,0,0,0
35,82,22,6,43.757500000000086,-79.22750000000038,1,2,1,1,0,1,0,0
36,47,42,12,43.76250000000009,-79.40250000000022,2,5,2,2,0,1,0,0
9,30,9,3,43.62750000000002,-79.48750000000014,0,2,1,0,0,0,0,0
28,43,8,3,43.72250000000007,-79.4225000000002,0,2,0,1,0,0,0,0
6,24,9,3,43.61250000000001,-79.51750000000011,0,2,1,0,0,0,0,0
38,93,0,0,43.77250000000009,-79.17250000000043,0,0,0,0,0,0,0,0
29,44,8,3,43.72750000000007,-79.4175000000002,0,1,1,1,0,0,0,0
42,63,9,3,43.7925000000001,-79.32250000000029,0,2,1,0,0,0,0,0
21,40,6,2,43.68750000000005,-79.43750000000018,0,1,1,0,0,0,0,0
33,14,6,2,43.74750000000008,-79.56750000000007,0,2,0,0,0,0,0,0
25,10,3,1,43.70750000000006,-79.58750000000005,0,1,0,0,0,0,0,0
39,57,9,3,43.777500000000096,-79.35250000000026,0,2,1,0,0,0,0,0
31,53,3,1,43.737500000000075,-79.37250000000024,0,1,0,0,0,0,0,0
10,30,0,0,43.63250000000002,-79.48750000000014,0,0,0,0,0,0,0,0
42,99,3,1,43.7925000000001,-79.14250000000045,0,1,0,0,0,0,0,0
13,41,6,2,43.64750000000003,-79.43250000000019,0,2,0,0,0,0,0,0
32,54,9,3,43.74250000000008,-79.36750000000025,0,2,1,0,0,0,0,0
24,50,33,9,43.70250000000006,-79.38750000000023,2,3,1,2,0,1,0,0
43,63,8,3,43.797500000000106,-79.32250000000029,0,1,1,1,0,0,0,0
16,46,5,2,43.66250000000004,-79.40750000000021,0,0,1,1,0,0,0,0
35,59,3,1,43.757500000000086,-79.34250000000027,0,1,0,0,0,0,0,0
36,24,2,1,43.76250000000009,-79.51750000000011,0,0,0,1,0,0,0,0
28,20,11,4,43.72250000000007,-79.5375000000001,0,2,1,1,0,0,0,0
46,74,6,2,43.812500000000114,-79.26750000000034,0,1,1,0,0,0,0,0
38,70,20,6,43.77250000000009,-79.28750000000032,0,3,0,1,0,1,1,0
17,47,0,0,43.66750000000004,-79.40250000000022,0,0,0,0,0,0,0,0
49,79,5,2,43.82750000000012,-79.24250000000036,0,0,1,1,0,0,0,0
29,21,6,2,43.72750000000007,-79.5325000000001,0,1,1,0,0,0,0,0
21,17,22,6,43.68750000000005,-79.55250000000008,1,2,1,1,0,1,0,0
40,30,2,1,43.7825000000001,-79.48750000000014,0,0,0,1,0,0,0,0
27,60,6,2,43.717500000000065,-79.33750000000028,0,2,0,0,0,0,0,0
30,65,8,3,43.73250000000007,-79.3125000000003,0,1,1,1,0,0,0,0
50,80,3,1,43.832500000000124,-79.23750000000037,0,0,1,0,0,0,0,0
42,76,8,3,43.7925000000001,-79.25750000000035,0,2,0,1,0,0,0,0
20,57,8,3,43.68250000000005,-79.35250000000026,0,1,1,1,0,0,0,0
39,70,28,8,43.777500000000096,-79.28750000000032,0,3,1,1,0,2,1,0
12,53,75,21,43.64250000000003,-79.37250000000024,4,6,5,3,0,0,2,1
31,66,6,2,43.737500000000075,-79.3075000000003,0,2,0,0,0,0,0,0
23,62,5,2,43.697500000000055,-79.32750000000028,0,1,0,1,0,0,0,0
24,27,3,1,43.70250000000006,-79.50250000000013,0,0,1,0,0,0,0,0
35,36,0,0,43.757500000000086,-79.45750000000017,0,0,0,0,0,0,0,0
34,77,17,5,43.75250000000008,-79.25250000000035,0,1,1,1,0,1,1,0
13,54,81,21,43.64750000000003,-79.36750000000025,3,8,5,1,1,0,1,2
45,86,6,2,43.80750000000011,-79.2075000000004,0,1,1,0,0,0,0,0
24,63,5,2,43.70250000000006,-79.32250000000029,0,0,1,1,0,0,0,0
37,82,10,3,43.76750000000009,-79.22750000000038,0,1,0,1,0,1,0,0
16,59,11,4,43.66250000000004,-79.34250000000027,0,2,1,1,0,0,0,0
17,24,17,5,43.66750000000004,-79.51750000000011,0,1,1,1,0,1,1,0
36,37,0,0,43.76250000000009,-79.45250000000017,0,0,0,0,0,0,0,0
28,33,3,1,43.72250000000007,-79.47250000000015,0,0,1,0,0,0,0,0
26,72,34,9,43.71250000000006,-79.27750000000033,1,3,1,1,0,2,1,0
46,87,5,2,43.812500000000114,-79.2025000000004,0,1,0,1,0,0,0,0
38,83,19,5,43.77250000000009,-79.22250000000038,1,2,0,1,0,1,0,0
49,92,3,1,43.82750000000012,-79.17750000000042,0,1,0,0,0,0,0,0
42,53,6,2,43.7925000000001,-79.37250000000024,0,1,1,0,0,0,0,0
21,30,8,3,43.68750000000005,-79.48750000000014,0,1,1,1,0,0,0,0
27,73,10,3,43.717500000000065,-79.27250000000033,0,1,0,1,0,1,0,0
33,4,8,3,43.74750000000008,-79.61750000000002,0,1,1,1,0,0,0,0
19,69,6,2,43.677500000000045,-79.29250000000032,0,2,0,0,0,0,0,0
20,34,5,2,43.68250000000005,-79.46750000000016,0,0,1,1,0,0,0,0
39,47,32,9,43.777500000000096,-79.40250000000022,2,3,1,2,0,0,1,0
30,78,21,6,43.73250000000007,-79.24750000000036,0,2,1,1,0,2,0,0
31,43,5,2,43.737500000000075,-79.4225000000002,0,1,0,1,0,0,0,0
32,8,3,1,43.74250000000008,-79.59750000000004,0,0,1,0,0,0,0,0
23,39,9,3,43.697500000000055,-79.44250000000018,0,2,1,0,0,0,0,0
41,93,6,2,43.7875000000001,-79.17250000000043,0,1,1,0,0,0,0,0
20,70,6,2,43.68250000000005,-79.28750000000032,0,2,0,0,0,0,0,0
13,31,0,0,43.64750000000003,-79.48250000000014,0,0,0,0,0,0,0,0
44,98,8,3,43.80250000000011,-79.14750000000045,0,2,0,1,0,0,0,0
32,44,47,13,43.74250000000008,-79.4175000000002,2,4,2,2,0,1,1,1
23,75,5,2,43.697500000000055,-79.26250000000034,0,0,1,1,0,0,0,0
24,40,3,1,43.70250000000006,-79.43750000000018,0,1,0,0,0,0,0,0
43,53,8,3,43.797500000000106,-79.37250000000024,0,2,0,1,0,0,0,0
16,36,0,0,43.66250000000004,-79.45750000000017,0,0,0,0,0,0,0,0
35,49,42,13,43.757500000000086,-79.39250000000023,1,5,3,2,0,0,1,1
36,14,6,2,43.76250000000009,-79.56750000000007,0,2,0,0,0,0,0,0
28,10,11,4,43.72250000000007,-79.58750000000005,0,2,1,1,0,0,0,0
34,90,2,1,43.75250000000008,-79.18750000000041,0,0,0,1,0,0,0,0
5,26,3,1,43.60750000000001,-79.50750000000012,0,0,1,0,0,0,0,0
46,64,8,3,43.812500000000114,-79.3175000000003,0,1,1,1,0,0,0,0
37,95,9,3,43.76750000000009,-79.16250000000043,0,2,1,0,0,0,0,0
38,60,3,1,43.77250000000009,-79.33750000000028,0,1,0,0,0,0,0,0
17,37,2,1,43.66750000000004,-79.45250000000017,0,0,0,1,0,0,0,0
49,69,9,3,43.82750000000012,-79.29250000000032,0,2,1,0,0,0,0,0
29,11,5,2,43.72750000000007,-79.58250000000005,0,0,1,1,0,0,0,0
21,7,5,2,43.68750000000005,-79.60250000000003,0,0,1,1,0,0,0,0
27,50,40,11,43.717500000000065,-79.38750000000023,2,3,2,2,0,1,1,0
19,46,37,10,43.677500000000045,-79.40750000000021,2,2,2,2,0,1,1,0
39,24,3,1,43.777500000000096,-79.51750000000011,0,0,1,0,0,0,0,0
42,66,6,2,43.7925000000001,-79.3075000000003,0,1,1,0,0,0,0,0
20,47,30,9,43.68250000000005,-79.40250000000022,1,3,1,2,0,0,1,1
39,60,6,2,43.777500000000096,-79.33750000000028,0,2,0,0,0,0,0,0
12,43,8,3,43.64250000000003,-79.4225000000002,0,1,1,1,0,0,0,0
31,56,5,2,43.737500000000075,-79.35750000000026,0,0,1,1,0,0,0,0
32,21,5,2,43.74250000000008,-79.5325000000001,0,0,1,1,0,0,0,0
23,52,5,2,43.697500000000055,-79.37750000000024,0,0,1,1,0,0,0,0
24,17,5,2,43.70250000000006,-79.55250000000008,0,0,1,1,0,0,0,0
16,13,30,8,43.66250000000004,-79.57250000000006,1,3,1,1,0,2,0,0
35,26,11,4,43.757500000000086,-79.50750000000012,0,2,1,1,0,0,0,0
34,67,5,2,43.75250000000008,-79.30250000000031,0,1,0,1,0,0,0,0
13,44,8,3,43.64750000000003,-79.4175000000002,0,2,0,1,0,0,0,0
45,76,3,1,43.80750000000011,-79.25750000000035,0,1,0,0,0,0,0,0
37,72,24,6,43.76750000000009,-79.27750000000033,1,1,1,1,0,2,0,0
16,49,86,22,43.66250000000004,-79.39250000000023,4,8,4,2,1,0,1,2
28,23,8,3,43.72250000000007,-79.52250000000011,0,1,1,1,0,0,0,0
15,53,77,20,43.657500000000034,-79.37250000000024,3,7,4,2,1,0,1,2
26,62,6,2,43.71250000000006,-79.32750000000028,0,1,1,0,0,0,0,0
46,77,5,2,43.812500000000114,-79.25250000000035,0,0,1,1,0,0,0,0
18,58,3,1,43.67250000000004,-79.34750000000027,0,0,1,0,0,0,0,0
38,73,16,5,43.77250000000009,-79.27250000000033,0,2,1,1,0,1,0,0
49,82,2,1,43.82750000000012,-79.22750000000038,0,0,0,1,0,0,0,0
42,43,8,3,43.7925000000001,-79.4225000000002,0,2,0,1,0,0,0,0
48,86,3,1,43.82250000000012,-79.2075000000004,0,0,1,0,0,0,0,0
19,59,3,1,43.677500000000045,-79.34250000000027,0,1,0,0,0,0,0,0
20,24,27,7,43.68250000000005,-79.51750000000011,1,2,1,1,0,2,0,0
39,37,2,1,43.777500000000096,-79.45250000000017,0,0,0,1,0,0,0,0
12,20,24,7,43.64250000000003,-79.5375000000001,0,3,1,1,0,2,0,0
30,68,21,5,43.73250000000007,-79.29750000000031,1,1,0,1,0,2,0,0
23,29,3,1,43.697500000000055,-79.49250000000013,0,1,0,0,0,0,0,0
41,83,9,3,43.7875000000001,-79.22250000000038,0,2,1,0,0,0,0,0
33,79,25,7,43.74750000000008,-79.24250000000036,1,3,1,1,0,1,0,0
13,21,10,3,43.64750000000003,-79.5325000000001,0,1,0,1,0,1,0,0
25,75,34,9,43.70750000000006,-79.26250000000034,1,3,1,1,0,2,1,0
44,88,11,4,43.80250000000011,-79.1975000000004,0,2,1,1,0,0,0,0
45,53,2,1,43.80750000000011,-79.37250000000024,0,0,0,1,0,0,0,0
24,30,6,2,43.70250000000006,-79.48750000000014,0,2,0,0,0,0,0,0
16,26,13,4,43.66250000000004,-79.50750000000012,0,2,0,1,0,1,0,0
22,69,6,2,43.69250000000005,-79.29250000000032,0,1,1,0,0,0,0,0
34,80,21,6,43.75250000000008,-79.23750000000037,0,3,0,1,0,2,0,0
5,16,5,2,43.60750000000001,-79.55750000000008,0,0,1,1,0,0,0,0
37,85,20,6,43.76750000000009,-79.21250000000039,0,3,0,1,0,1,1,0
38,50,40,11,43.77250000000009,-79.38750000000023,2,4,1,2,0,1,1,0
8,27,19,5,43.62250000000002,-79.50250000000013,1,2,0,1,0,1,0,0
26,75,16,4,43.71250000000006,-79.26250000000034,1,1,0,1,0,1,0,0
27,40,5,2,43.717500000000065,-79.43750000000018,0,1,0,1,0,0,0,0
18,71,6,2,43.67250000000004,-79.28250000000033,0,1,1,0,0,0,0,0
19,36,6,2,43.677500000000045,-79.45750000000017,0,2,0,0,0,0,0,0
11,32,6,2,43.637500000000024,-79.47750000000015,0,2,0,0,0,0,0,0
30,45,3,1,43.73250000000007,-79.41250000000021,0,0,1,0,0,0,0,0
31,10,9,3,43.737500000000075,-79.58750000000005,0,2,1,0,0,0,0,0
42,56,5,2,43.7925000000001,-79.35750000000026,0,1,0,1,0,0,0,0
40,95,6,2,43.7825000000001,-79.16250000000043,0,2,0,0,0,0,0,0
41,60,2,1,43.7875000000001,-79.33750000000028,0,0,0,1,0,0,0,0
20,37,5,2,43.68250000000005,-79.45250000000017,0,0,1,1,0,0,0,0
12,33,6,2,43.64250000000003,-79.47250000000015,0,2,0,0,0,0,0,0
32,11,3,1,43.74250000000008,-79.58250000000005,0,1,0,0,0,0,0,0
44,65,8,3,43.80250000000011,-79.3125000000003,0,1,1,1,0,0,0,0
23,42,9,3,43.697500000000055,-79.4275000000002,0,2,1,0,0,0,0,0
4,29,8,3,43.602500000000006,-79.49250000000013,0,2,0,1,0,0,0,0
35,16,5,2,43.757500000000086,-79.55750000000008,0,0,1,1,0,0,0,0
41,96,9,3,43.7875000000001,-79.15750000000044,0,2,1,0,0,0,0,0
34,57,9,3,43.75250000000008,-79.35250000000026,0,2,1,0,0,0,0,0
